,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
1391,hr8QoUK1N3hZC9uj4e-8qA,Bronze Beauty Bar,"10333 N Scottsdale Rd, Ste 4",Scottsdale,AZ,85253,33.580482,-111.924063,3.5,3,1,{'ByAppointmentOnly': 'True'},"Spray Tanning, Beauty & Spas, Tanning, Skin Care","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0'}"
1392,QywecLDR0H9TraJNd-lY_A,Burger Legend,236 Queen Street S,Mississauga,ON,L5M 1Y5,43.5803964,-79.7121597,3.5,83,1,"{'Alcohol': ""u'none'"", 'Caters': 'True', 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'DriveThru': 'False', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2'}","Local Flavor, Burgers, Restaurants","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-21:0'}"
1393,qbkMbT40MJipwML6ih7zjg,ParsGrill,975 Major Mackenzie Dr,Vaughan,ON,L6A 4P8,43.8643947,-79.469599,4.5,33,1,"{'BikeParking': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True'}","Persian/Iranian, Restaurants","{'Monday': '10:30-18:0', 'Tuesday': '10:15-20:30', 'Wednesday': '18:30-20:30', 'Thursday': '10:30-20:30', 'Friday': '10:30-20:30', 'Saturday': '10:30-20:30', 'Sunday': '10:30-20:30'}"
1394,X8k-yq6WpRprenTeklyBFw,Magic Wash,4811 Pflaum Rd,Madison,WI,53718,43.0620958,-89.2985046,2.0,4,1,{'BusinessAcceptsCreditCards': 'True'},"Car Wash, Automotive","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
1395,xG6j99XYUtppIgCNVA8DPg,American Spirit Arms,"21625 N 14th Ave, Ste 2",Phoenix,AZ,85027,33.682545,-112.089727,4.0,7,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Shopping, Guns & Ammo","{'Monday': '8:0-16:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0'}"
1396,B0Lpvte3yC0wRq3ZFBXCUw,Eaton Ruby Thai,260 Yonge Street,Toronto,ON,M5B 2L9,43.6549077,-79.3808739,2.0,25,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'WiFi': ""'no'"", 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Alcohol': ""'none'"", 'GoodForKids': 'False', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True'}","Thai, Restaurants",
1397,v8joq2x9wpNalq1m3CDKYg,Cold Stone Creamery,800 Bancroft Dr,Mississauga,ON,L5V 2S9,43.6155369,-79.7041531,4.0,4,0,"{'RestaurantsPriceRange2': '3', 'WiFi': ""u'free'""}","Food, Ice Cream & Frozen Yogurt",
1398,g18Yvej3lQBdP54cws2hzQ,Whatta Pup!,W8-388 Carlaw Avenue,Toronto,ON,M4M 2T4,43.6657479,-79.3425119,4.5,14,1,,"Pet Services, Dog Walkers, Pet Sitting, Pet Groomers, Pets, Pet Training","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Saturday': '12:0-18:0', 'Sunday': '11:0-17:0'}"
1399,jAX22KspIfGxTPJOHZo3mQ,Nothern Lights Limousine,8556 Appaloosa Trl,Kirtland,OH,44094,41.576407,-81.3378143,5.0,4,1,{'BusinessAcceptsCreditCards': 'True'},"Limos, Event Planning & Services, Party Bus Rentals, Hotels & Travel, Transportation","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
1400,X4w6_iAqN8ZqZ15a7YWPgw,Mr Brews Taphouse,5271 High Crossing Blvd,Madison,WI,53718,43.1380457692,-89.2894092848,3.5,53,1,"{'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'Smoking': ""u'no'"", 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'CoatCheck': 'False', 'GoodForDancing': 'False', 'NoiseLevel': ""u'loud'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'WiFi': ""u'free'"", 'BikeParking': 'True', 'HappyHour': 'True', 'DriveThru': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Nightlife, Beer Bar, Bars, Burgers, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-23:0'}"
1401,bpfLAHVoTT8VRdV2GAXYtA,Gates Collision Centers - Madison Rimrock Rd,202 W Beltline Hwy,Madison,WI,53713,43.0418636139,-89.3798149294,2.5,20,0,{'BusinessAcceptsCreditCards': 'True'},"Auto Glass Services, Auto Repair, Body Shops, Automotive, Windshield Installation & Repair","{'Monday': '0:0-0:0', 'Tuesday': '7:30-19:0', 'Wednesday': '7:30-19:0', 'Thursday': '7:30-19:0', 'Friday': '7:30-12:0', 'Saturday': '9:0-12:0'}"
1402,QNfh79NwsNnl-AngRhg2ww,Kingyo,51B Winchester Street,Toronto,ON,M4X 1R7,43.665909406,-79.368281702,4.0,326,1,"{'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'Caters': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Japanese, Restaurants, Ramen, Tapas/Small Plates","{'Monday': '17:0-23:0', 'Tuesday': '17:0-23:0', 'Wednesday': '17:0-23:0', 'Thursday': '17:0-23:0', 'Friday': '17:0-0:0', 'Saturday': '17:0-0:0', 'Sunday': '16:0-22:0'}"
1403,SoQdCCKGu61UqdfokzclcA,On the Mend Physical Therapy,1950 S Country Clb,Mesa,AZ,85210,33.3799302,-111.8416741,2.0,5,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True'}","Physical Therapy, Health & Medical, Doctors, Orthopedists, Sports Medicine","{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0'}"
1404,z30sgua7-gO8eMfWT-ViTQ,ActiveForever,"9299 W Olive Ave, Ste 604",Peoria,AZ,85345,33.5628981,-112.2586579,1.5,29,1,"{'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'False', 'RestaurantsTakeOut': 'False'}","Health & Medical, Specialty Food, Shopping, Health Markets, Physical Therapy, Food, Medical Supplies, Home Health Care","{'Monday': '7:30-17:30', 'Tuesday': '7:30-17:30', 'Wednesday': '7:30-17:30', 'Thursday': '7:30-17:30', 'Friday': '7:30-17:30'}"
1405,mR25wU5IXh715lPYOFdgaw,Schanks Sports Grill,9627 MacLeod Trail SW,Calgary,AB,T2J 0P6,50.969418,-114.073514,2.5,32,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'BikeParking': 'False', 'GoodForKids': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'quiet'"", 'Music': ""{'dj': False, 'background_music': True, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'WiFi': ""'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Sports Bars, Bars, Pizza, Canadian (New), Nightlife, Restaurants, Tapas Bars","{'Monday': '11:30-0:0', 'Tuesday': '11:30-0:0', 'Wednesday': '11:30-0:0', 'Thursday': '11:30-1:0', 'Friday': '11:30-2:0', 'Saturday': '10:30-2:0', 'Sunday': '10:30-0:0'}"
1406,OBJ3xDMpvjn1tv_0SmBNOQ,Emidio & Sons Banquet Center,48 E Bath Rd,Cuyahoga Falls,OH,44223,41.1579406,-81.5083789,1.0,3,1,{'BusinessAcceptsCreditCards': 'True'},"Caterers, Event Planning & Services, Party & Event Planning","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
1407,-pKBEaTD8XMU7iN80oi9uw,Pho Saigon,16925 Yonge Street,Newmarket,ON,L3Y 5Y1,44.0404248,-79.4769324,4.0,31,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'quiet'"", 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Cambodian, Vietnamese, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '10:0-21:30', 'Wednesday': '10:0-21:30', 'Thursday': '10:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
1408,zeSr355tQkBLFsNyK6NzKQ,LDVinci Art Studio,"3355 W Chandler Blvd, Ste 7",Chandler,AZ,85226,33.3036839,-111.911752,4.0,8,0,{'GoodForKids': 'True'},"Dance Studios, Arts & Entertainment, Active Life, Fitness & Instruction, Specialty Schools, Performing Arts, Education, Art Schools","{'Monday': '9:30-20:0', 'Tuesday': '9:30-20:0', 'Wednesday': '9:30-20:0', 'Thursday': '9:30-20:0', 'Friday': '9:30-20:0', 'Saturday': '9:30-17:0'}"
1409,xbvjajJjopirodbE1Q5dhg,Sterling 920 Terrace by The Dinerstein Companies,920 S Terrace Rd,Tempe,AZ,85281,33.4191312,-111.9247091,4.0,9,0,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True'}","Home Services, Real Estate, Apartments","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-17:0', 'Sunday': '13:0-17:0'}"
1410,lUOyWmt9vJjHvpD-ORRewA,Just Good Donuts,1830 E Carson St,Pittsburgh,PA,15203,40.4284658,-79.9793686,4.0,34,1,"{'Caters': 'False', 'RestaurantsPriceRange2': '1', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'True'}","Food, Coffee & Tea, Donuts","{'Monday': '6:0-15:0', 'Tuesday': '6:0-15:0', 'Wednesday': '6:0-15:0', 'Thursday': '6:0-15:0', 'Friday': '6:0-15:0', 'Saturday': '6:0-15:0', 'Sunday': '6:0-15:0'}"
1411,EPLk_w1RLNp7hKvUdHrh_g,Speedway,10925 University City Blvd,Charlotte,NC,28213,35.3141732,-80.7014077,2.0,4,1,,"Automotive, Gas Stations",
1412,og3pzv_PuT9cSYbiYzoB2w,Enrico's Ristorante,5863 Ellsworth Ave,Pittsburgh,PA,15232,40.4574778,-79.9289528,4.0,3,0,"{'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True'}","Italian, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}"
1413,RWUKT_N6PTyWEsiWQ5VBXg,Annies Sur-Le-Lac,76 Rue Sainte-Anne,Sainte-Anne-De-Bellevue,QC,H9X 1L8,45.4031785,-73.950927,3.5,8,1,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'free'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BikeParking': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Bars, Nightlife","{'Tuesday': '11:30-3:0', 'Wednesday': '11:30-3:0', 'Thursday': '11:30-3:0', 'Friday': '11:30-3:0', 'Saturday': '11:30-3:0', 'Sunday': '11:30-3:0'}"
1414,QA_4-ysIjwsNSErPocGgfA,Hardware Plus,8285 W Lake Pleasant Pkwy,Peoria,AZ,85382,33.669481,-112.239877,4.5,3,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Hardware Stores, Shopping, Home & Garden","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '9:0-15:0'}"
1415,_6lOxgno5mnHcy89mPRJfw,Another Bar,926 Bloor Street W,Toronto,ON,M6H 1L4,43.6617495204,-79.4274140149,4.5,7,1,"{'GoodForDancing': 'True', 'HappyHour': 'False', 'WiFi': ""'free'"", 'OutdoorSeating': 'False', 'CoatCheck': 'False', 'BikeParking': 'True', 'WheelchairAccessible': 'False', 'GoodForKids': 'False', 'NoiseLevel': ""u'average'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'RestaurantsReservations': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}""}","Pubs, Sports Bars, Music Venues, Bars, Arts & Entertainment, Nightlife","{'Monday': '17:0-2:0', 'Tuesday': '17:0-2:0', 'Wednesday': '17:0-2:0', 'Thursday': '17:0-2:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0', 'Sunday': '17:0-2:0'}"
1416,EvClmyT2TXi3YSLeTwK84Q,Bellavue Medical,7488 W Sahara Ave,Las Vegas,NV,89117,36.1441042,-115.2551884,4.0,6,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'None', 'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Laser Hair Removal, Hair Removal, Health & Medical, Eyelash Service, Medical Spas, Beauty & Spas, Skin Care","{'Monday': '8:0-16:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0', 'Saturday': '9:0-17:0'}"
1417,Sa_ClmrHVs222CiySpQ-XQ,Chainsmoker,3513 Bathurst Street,Toronto,ON,M6A 2C5,43.7289439,-79.4315767,4.0,28,1,"{'Caters': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'RestaurantsTableService': 'False', 'WiFi': ""u'free'""}","Specialty Food, Halal, Sandwiches, Restaurants, Food, Smokehouse, Barbeque","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:0', 'Sunday': '11:30-21:0'}"
1418,fUkwjgHLsMmQuguuiuWzPg,Chase Bank,4125 S Grand Canyon Dr,Las Vegas,NV,89147,36.114672,-115.30873,3.5,9,1,,"Banks & Credit Unions, Financial Services","{'Monday': '0:0-0:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-14:0'}"
1419,jdIVIQeNBDyYCpFIy52Cgg,Bratenahl Place Bistro,One Bratenahl Pl,Bratenahl,OH,44108,41.5535852468,-81.6056878286,4.5,14,1,"{'GoodForKids': 'False', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'OutdoorSeating': 'True', 'HappyHour': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'Alcohol': ""u'full_bar'"", 'WheelchairAccessible': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}""}","American (New), Steakhouses, American (Traditional), Seafood, Italian, Restaurants","{'Monday': '16:0-23:0', 'Tuesday': '16:0-23:0', 'Wednesday': '16:0-23:0', 'Thursday': '16:0-23:0', 'Friday': '16:0-23:0', 'Saturday': '16:0-23:0'}"
1420,y3RlbCN0UrDdLnjSF9NkXA,El Torito Cafe,2126 S Boulder Hwy,Henderson,NV,89002,36.0034634429,-114.9401571341,3.5,269,1,"{'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'DriveThru': 'False', 'HappyHour': 'False'}","Restaurants, Mexican","{'Monday': '0:0-0:0', 'Tuesday': '9:0-20:30', 'Wednesday': '9:0-20:30', 'Thursday': '9:0-20:30', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-20:30'}"
1421,ySRaNkXgv0jmuT4HhmgSog,WisePies Pizza & Salad,"521 S College Ave, Ste 110",Tempe,AZ,85281,33.4246118,-111.9347836,4.0,13,0,"{'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""'average'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'False', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'DogsAllowed': 'False'}","Chicken Wings, Restaurants, Pizza, Salad","{'Monday': '0:0-0:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-16:0', 'Thursday': '11:0-16:0', 'Friday': '11:0-16:0'}"
1422,rAd128pmhkjQ4SidWHbcQg,Gold's Gym,"210 E Trade St, Ste 380",Charlotte,NC,28202,35.225197,-80.842233,2.5,73,0,"{'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}"", 'GoodForKids': 'False'}","Gyms, Health & Medical, Trainers, Active Life, Fitness & Instruction, Yoga","{'Monday': '5:0-14:0', 'Tuesday': '5:0-23:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-21:0', 'Saturday': '8:0-18:0', 'Sunday': '10:0-18:0'}"
1423,uzKRwPFsUEgLUFgdi_vOwg,Moonstones,1020 Castle Shannon Blvd,Pittsburgh,PA,15234,40.3654790033,-80.0244467966,3.0,36,1,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'AcceptsInsurance': 'None', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2'}","Shopping, Books, Mags, Music & Video, Bookstores, Flowers & Gifts, Reflexology, Religious Organizations, Health & Medical, Reiki, Nutritionists","{'Monday': '11:0-17:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-17:0'}"
1424,oYAQ03CHJ4jCWsS9SDP8Fg,Louis Vuitton,111 Bloor Street W,Toronto,ON,M5S 1P7,43.6693332,-79.3912223,3.0,11,0,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '4', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Women's Clothing, Fashion, Shopping, Luggage",
